,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.20068131224060853,0.16786203057789423,-0.2784638672809855,-0.3666323425089465,-0.05140346387117783,-0.12248677001398113,0.22456443349318436,0.2734629882431911,-0.028521538624671532,0.23574123415623643,0.09122254505795027,-0.17097570507835147,-0.46313327402268567,0.02093364101927861,0.04086754454849187,-0.09319518610301716,0.01948943185736096,0.4853832358996518,-0.2470512659997807,0.09571024800955466,0.3358556809655231,-0.39220501939074376,0.048148094600977284,-0.132368988122284,-0.10146810952711449,0.055882348362839555,-0.53309608664778,-0.04766929649232009,-0.052853094117237785,0.10700132701687579,0.06932552484200469,-0.0932956034617058,0.06968523827850248,-0.19496105630358004,0.06496102426877963,-0.20261972448698012,-0.08272288900492401,-0.47591945168336164,-0.39921115397690815,-0.15137005570562329,-0.1403618494250266,0.21577565507851898,-0.11862245316904993,-0.043604150956381,-0.47831424524639926,0.1737040772261166,-0.4855771284136627,-0.16368591446373312,-0.26802373075592534,-0.07806268580491908,-0.17471697727748925,0.08491430030217517,0.2528757558116514,0.09473828568084723,-0.19672940152614468,0.09291853246685404,-0.6511193731692336,-0.33521186005627857,0.27022399426055976,0.385128030185006,-0.05044569123909925,-0.1149051002381981,-0.26678312494862977,0.0032153579180626583
1,0.01881506756263348,-0.12150605301813633,0.07090320835079213,-0.26311705366421273,-0.4033274488677081,-0.03834126542074701,-0.21580731450050478,-0.209791761792787,0.07645166793746329,-0.17355248906596515,0.05805710545699026,-0.5678107307707004,-0.22721381066274562,0.1681895345044472,0.02336292294505612,-0.13639025362620674,0.09686184309940907,-0.20905349945536725,0.4778259729896254,-0.1516733937146762,-0.4294279208657027,-0.02919499001056632,0.049882022758651653,0.14513036231754603,0.1996475217102228,-0.0994476367048363,0.25789285898134395,-0.06716516845440143,0.2523706377890309,-0.03427553395141912,-0.24343664958595074,0.327392388112953,-0.09178034088795367,0.26497483187682663,0.3878574741109051,0.16321773479609014,0.012673082313260964,-0.408093361029368,-0.09394131729730569,-0.11324350627099415,-0.06903807501464337,-0.13213957567066015,-0.15606504501411708,-0.062000662184840544,0.17808934846647997,-0.6521999995325258,0.2722738290789242,-0.10375023601108975,0.04033020523031306,-0.3302172559225599,-0.25188847969708467,0.023090022080244455,-0.034404553108969026,0.09471461605057903,0.06346355756366438,0.18201985155105735,-0.3762762208211346,0.02890669962803003,-0.13473814443490556,-0.5691419556946665,0.04580207046844347,0.13560696559754998,-0.05035031651143956,-0.020007044938872905
2,-0.2524771480240653,0.04557256741386078,0.1414231247299126,0.02936873761661203,-0.4730659022219175,-0.0959973833169421,-0.2831051804126341,0.03811616761122609,-0.0697259261696987,0.42497379784166656,-0.10275203212000204,0.20582211306219678,-0.3736604216671332,0.1978053837006539,-0.05017513836911757,-0.10852142723113613,-0.5378066650387356,-0.3867086161517071,0.1900308737074786,-0.07800204268818438,0.654252123283181,0.008938316518529891,0.03047828984663151,-0.09942507019037337,-0.3328416716060272,-0.10163143062037816,-0.3292719558367322,0.11562765948632765,-0.19246461714963636,0.06408811851764402,-0.32523538500292165,-0.14244850828613173,-0.1746297445198333,-0.39696706285449895,-0.4047416751264579,-0.13407779704455727,0.13607693056225054,0.17059987489796022,-0.040731579403376426,-0.0968737173613525,-0.16156661903542657,-0.42920786388860666,-0.35882698239111643,0.04050130480598238,0.14591147045417005,-0.17280235118456275,-0.0897874846228894,0.4559176246665547,0.331467212172851,0.3293736317258451,0.19927918318573473,0.015424210752325569,-0.17692685870431113,-0.020641068391300595,0.3030125172144237,-0.11098160245244174,-0.2708997600307204,0.28344059193922744,-0.07536652347064175,-0.13765159778581004,0.07825574949937773,-0.35049760680750436,-0.44877707750798124,-0.08739740627301047
3,0.03801038319814451,-0.06417048407665542,-0.2532616100007209,0.1681489247459303,-0.4859347947632186,-0.1973165505629928,0.21728863905611104,-0.3937940373879199,0.01314234421622155,-0.020514808429472346,0.08904948230913355,0.11913481962115308,-0.2945259729112815,-0.16407462319020505,-0.043568470761440076,-0.11337467023003153,0.26768475348098447,-0.08891063061149702,-0.21469568111006676,-0.22872815683646128,-0.1428116409393812,-0.2400006323288971,-0.05633533081093665,-0.1404923489958848,0.2641487421864484,-0.21553326371069587,0.1888403559255237,0.24295623949312503,-0.08173088482244023,-0.0969525167084831,-0.3792479020944649,-0.050407202932794645,-0.45308681835975034,-0.48182899588893263,-0.018584409901014842,-0.29656014192077657,-0.1498886316106527,0.054128932775770244,-0.18824399640559578,0.0575262260909209,-0.21751324290375168,0.39746451654120407,0.3437691642879114,-0.10641708814472943,-0.330942115674187,-0.5452417738995352,-0.014516961862236855,-0.002170750860997349,-0.3611340650831753,0.64595638393016,-0.3407153533370721,0.07312886532482119,0.2019363326866158,0.017925049899868824,-0.3228871570861699,-0.29983708851909013,0.2867715171622212,-0.11151148965958452,-0.2069682496894469,-0.6655195887907104,0.05982094036184506,-0.31101154301584427,-0.015601444068646391,0.012165397970833478
4,0.26124407970071745,-0.07671677436438978,-0.37621045433276207,-0.5923220652806747,0.16613607660957946,-0.49291919889220914,0.09086999261760997,-0.2585683178471394,0.058408933115231015,-0.3209112759593896,0.05261317297666041,-0.46057923363685277,0.2749505639205599,-0.13626529165369108,0.016550832791723872,-0.05088914597158044,-0.21354048551536745,-0.374393161836112,-0.056257415249708544,0.012173834066510441,0.3561181096408461,-0.10469424211719834,0.06922863146447665,-0.24880263037534334,0.22182289152589885,0.20625388358146154,-0.46455201811481334,-0.06419866329330778,-0.09725669249090649,0.11192431634203656,0.38521945541124925,-0.08352293025168459,-0.3919670269272925,-0.36026234562890025,-0.33396781177328977,0.009166129823776228,-0.1210380428213181,0.2960728374306147,-0.027338138345254216,-0.197832781721372,-0.19385500132250683,-0.2728132918431493,-0.12008292910572606,-0.10115766472697692,-0.5375145277777076,-0.24856499885059016,0.43561655883949263,-0.1038724621378594,0.2438747061372335,-0.6458720530852645,0.32500934798651226,0.051512386567591745,0.012025967736695925,0.13334316255837042,-0.3258743971218495,-0.09445666831768998,-0.042208980662862786,-0.4591342647510208,0.3402012691538502,-0.36524241099798427,-0.004021225397078563,-0.3680167345803791,0.18672309231299813,-0.045723042122558885
5,-0.24386886784298198,0.06468556169812946,-0.005147590306089712,-0.3034550768858494,0.30129685481467533,0.07602694264372405,-0.20663567325418336,-0.1070969173045073,-0.02258950690815823,-0.5751300211281836,0.0692072631997315,-0.38029287452625504,0.2382289064688741,-0.0761780946466597,0.05389592565052911,-0.229097612185147,0.05340254896721729,-0.4322085622497023,-0.03089791716061465,-0.22087770590950007,-0.21308975517341097,0.5206063554180967,0.095539483217199,0.014875500585653382,-0.2844509047791415,-0.11370882884402121,0.47595942661798923,-0.06946452071009235,-0.29616628856142535,0.002815048662094127,0.004800451632583239,-0.47352112516713146,0.23617169737934302,-0.5766743389701505,-0.10121930571897592,-0.09050387589694066,-0.04097481953710201,-0.35728655468202347,-0.049999711658571075,-0.19233328717954098,0.10660494468065503,0.1338998576945784,0.39430276435839284,0.06291680115630562,-0.35840532810243175,-0.4474553644084365,-1.0219827806474762,0.034724324609355525,-0.22060048085165532,-0.1311023133225576,-0.3266251663027538,-0.08452283285081662,-0.58610514353125,-0.04143247432527065,-0.25488174524210444,-0.08853312999348376,0.09147767564727934,0.2264538691662632,-0.38509771406473114,0.3928684564743778,0.04506800421404441,-0.028321687282168887,0.11585315329067009,-0.20080473835905058
6,-0.03618568646584847,0.04366084005346476,0.02773930491194586,0.3628480114030936,-0.5903349833741063,-0.6896634079550567,-0.04577903029923009,-0.20678313949604513,-0.09952130802907388,-0.24937385741436513,0.09093454235255603,0.00629455063663515,0.483871860737567,-0.05570036202619336,0.11379455468541816,0.4012453069018623,-0.27371184111116903,-0.18880659089978852,-0.20015351401788156,-0.16693408313473965,-0.3558028890733702,-0.3179515303543052,-0.03957038887945786,-0.07096494175764449,-0.017275275128467913,-0.35741654990546823,-0.030979765773398164,-0.11513599088465547,-0.08082673391038053,-0.007027148624451661,-0.08305274296575277,-0.049380983706109126,0.03768559229277176,0.3807015514018916,-0.3636820844567648,-0.23899903872030984,-0.028455409967172066,-0.2406051117257609,-0.34415269192159814,0.5652122225077181,-0.09650529865631556,-0.01597485640372606,-0.17693214742434366,-0.030690765962469953,-0.3051745142112113,-0.14411855794356188,0.036692119897303185,-0.34937103598290037,-0.11467956922658858,-0.25988690201560216,-0.19519830116671547,0.039580456465229966,-0.0909438967171148,-0.03713756204293695,-0.04113955643396904,-0.16829892988194378,-0.369023627897568,0.06041595420674114,-0.18869125810989107,0.46045720797678447,0.06913849359909346,-0.27316225919371195,-0.23406254094708445,0.11959605782726353
7,0.11259866330763081,-0.028428568431551414,-0.04666040070778968,0.09595909285262844,-0.01569664429490932,-0.19160051642111622,-0.244672831739215,0.06105198778669724,0.08086544209017364,0.08195291295613677,-0.013922267962164848,0.062127662342635406,-0.2152503658964757,-0.22369339567843563,0.07746039176743649,-0.14222945062449163,-0.2832927348062161,0.1361046799364629,0.09299981059707298,0.08160618314806464,-0.5465554209565905,0.3048845720301482,0.07875363669777669,0.07261856994208732,-0.10387191647701488,0.2590753155775018,-0.6821105462744587,0.009642920922641464,0.02157456221159173,0.08742446547413563,0.46912914994018406,0.05882755025209261,-0.5989609259976828,-0.17712776270148567,-0.2123253662722365,-0.21564236123124908,0.19963694618092478,-0.26810228245928897,0.08587717281851269,-0.004979529053318292,0.24067116646967987,-0.2536091635439793,-0.536243906944614,-0.05218808250928519,0.329710643166071,0.318423017911331,-0.18935034355656383,-0.16954311998865254,-0.40159773482308425,0.05361650296435907,-0.12240583951507054,0.009027216038583563,-0.0530964413608604,0.03485553109577182,-0.18882850935103596,-0.08784159013639768,0.48489775288970216,-0.2639753882208882,-0.26634158150473264,-0.42510540675508585,-0.10246039116801732,0.5382123556685859,-0.4499227054473469,-0.07314825789632039
8,-0.054077802837207874,0.12217335455377522,-0.3842846051298827,-0.5743271724351995,-0.4408275736156534,-0.3461539035661565,-0.40238870178871683,-0.44690005623806234,0.04359542013940349,-0.10819305841123565,-0.007704299526647084,-0.5646998133343575,-0.551193720988627,-0.25284134501542915,0.09032754431213144,-0.023760294004378187,-0.4462506282230301,-0.25672388652726386,-0.47788236875605106,-0.34984213852029716,-0.33036743204674646,-4.7946037496678544e-05,-0.022152282591114236,-0.19655203418141862,0.03501836505435743,0.017258365395247752,-0.002577870279708902,0.08763673990961068,-0.2677039630093698,-0.0014730036193632465,-0.38550434944098283,0.2681449636097777,-0.31971249903074017,-0.3448062594045838,-0.4110008122913413,0.5825254515662175,-0.005205643795305975,0.23267763342798303,-0.5965287297040539,-0.11614932805243992,-0.2968508038116087,-0.15110106222914593,-0.15608594491523997,-0.05759695278726886,-0.0065107926786421655,0.018665308473635015,0.18179464768773096,-0.5645513583253748,-0.35233163309152665,0.03816534052090784,-0.37018029290889864,-0.10920477487451963,-6.332775960665436e-05,-0.1046850080986194,-0.129535839177678,0.04689956753695165,-0.22000120901229064,-0.2185379886954495,0.045379061070996145,0.526359941268762,0.09818647068436054,-0.32703147968033913,-0.11753682161510157,-0.08843627058757739
9,-0.00998002798489454,0.10104924559018297,-0.41221307654643347,0.01861004096967436,0.004536448251612208,0.122183601453079,0.160260070166035,-0.36468893002199776,0.07020202917801159,-0.43672900352472355,0.10167528815762865,-0.5575391797707576,-0.6871153632287864,-0.04843035311961538,-0.05975542992963186,-0.3225749408511073,-0.011792706765643703,0.089008543202623,-0.2830877030274194,0.021118458199007307,-0.1680453195705293,-0.5898400330981591,-0.007197206132111664,0.2523463443905249,0.12790306850408173,-0.40588193513608817,0.21155004614719852,0.09074744485764623,0.17286938606174332,0.03118015227956575,-0.8075682921521454,-0.21027444045777569,-0.524982970648439,0.31162697143851065,-0.24807889498647248,-0.37453345527416015,-0.11648594315028452,0.2716033584398911,-0.23327376463178676,-0.18984496679913138,-0.10252046651859119,0.03849081501507467,0.17529405549793056,-0.1113402150125007,0.004262911355779264,0.4488620383343756,-0.08674252370070358,-0.17972275359670012,-0.1508804475188493,-0.8543502059786086,0.13509722382888043,0.1076836633519499,-0.17769955900468176,0.07826999757983348,-0.004733210947064753,0.034647805087069536,0.24855139743579993,-0.22717093883009556,0.05753132343627944,-0.08992437234507648,0.03074638897349357,-0.6060008125243475,0.031488657549062694,-0.1534884524416754
